CODIGOBARRAS;NITPROVEEDOR;ESEXCLUSIVO;PRECIOUNITARIO;PRECIOUNIDADMEDIDA
1000000002277;10000178;0;27770;2377
1000000002278;10000179;0;27780;2378
1000000002279;10000180;1;27790;2379
1000000002280;10000181;1;27800;2380
1000000002281;10000182;0;27810;2381
1000000002282;10000183;1;27820;2382
1000000002283;10000184;0;27830;2383
1000000002284;10000185;0;27840;2384
1000000002285;10000186;0;27850;2385
1000000002286;10000187;1;27860;2386
1000000002287;10000188;0;27870;2387
1000000002288;10000189;0;27880;2388
1000000002289;10000190;1;27890;2389
1000000002290;10000191;1;27900;2390
1000000002291;10000192;0;27910;2391
1000000002292;10000193;1;27920;2392
1000000002293;10000194;0;27930;2393
1000000002294;10000195;0;27940;2394
1000000002295;10000196;0;27950;2395
1000000002296;10000197;1;27960;2396
1000000002297;10000198;0;27970;2397
1000000002298;10000199;0;27980;2398
1000000002299;10000200;1;27990;2399
1000000002300;10000201;1;28000;2400
1000000002301;10000202;0;28010;2401
1000000002302;10000203;1;28020;2402
1000000002303;10000204;0;28030;2403
1000000002304;10000205;0;28040;2404
1000000002305;10000206;0;28050;2405
1000000002306;10000207;1;28060;2406
1000000002307;10000208;0;28070;2407
1000000002308;10000209;0;28080;2408
1000000002309;10000210;1;28090;2409
1000000002310;10000211;1;28100;2410
1000000002311;10000212;0;28110;2411
1000000002312;10000213;1;28120;2412
1000000002313;10000214;0;28130;2413
1000000002314;10000215;0;28140;2414
1000000002315;10000216;0;28150;2415
1000000002316;10000217;1;28160;2416
1000000002317;10000218;0;28170;2417
1000000002318;10000219;0;28180;2418
1000000002319;10000220;1;28190;2419
1000000002320;10000221;1;28200;2420
1000000002321;10000222;0;28210;2421
1000000002322;10000223;1;28220;2422
1000000002323;10000224;0;28230;2423
1000000002324;10000225;0;28240;2424
1000000002325;10000226;0;28250;2425
1000000002326;10000227;1;28260;2426
1000000002327;10000228;0;28270;2427
1000000002328;10000229;0;28280;2428
1000000002329;10000230;1;28290;2429
1000000002330;10000231;1;28300;2430
1000000002331;10000232;0;28310;2431
1000000002332;10000233;1;28320;2432
1000000002333;10000234;0;28330;2433
1000000002334;10000235;0;28340;2434
1000000002335;10000236;0;28350;2435
1000000002336;10000237;1;28360;2436
1000000002337;10000238;0;28370;2437
1000000002338;10000239;0;28380;2438
1000000002339;10000240;1;28390;2439
1000000002340;10000241;1;28400;2440
1000000002341;10000242;0;28410;2441
1000000002342;10000243;1;28420;2442
1000000002343;10000244;0;28430;2443
1000000002344;10000245;0;28440;2444
1000000002345;10000246;0;28450;2445
1000000002346;10000247;1;28460;2446
1000000002347;10000248;0;28470;2447
1000000002348;10000249;0;28480;2448
1000000002349;10000250;1;28490;2449
1000000002350;10000251;1;28500;2450
1000000002351;10000252;0;28510;2451
1000000002352;10000253;1;28520;2452
1000000002353;10000254;0;28530;2453
1000000002354;10000255;0;28540;2454
1000000002355;10000256;0;28550;2455
1000000002356;10000257;1;28560;2456
1000000002357;10000258;0;28570;2457
1000000002358;10000259;0;28580;2458
1000000002359;10000260;1;28590;2459
1000000002360;10000261;1;28600;2460
1000000002361;10000262;0;28610;2461
1000000002362;10000263;1;28620;2462
1000000002363;10000264;0;28630;2463
1000000002364;10000265;0;28640;2464
1000000002365;10000266;0;28650;2465
1000000002366;10000267;1;28660;2466
1000000002367;10000268;0;28670;2467
1000000002368;10000269;0;28680;2468
1000000002369;10000270;1;28690;2469
1000000002370;10000271;1;28700;2470
1000000002371;10000272;0;28710;2471
1000000002372;10000273;1;28720;2472
1000000002373;10000274;0;28730;2473
1000000002374;10000275;0;28740;2474
1000000002375;10000276;0;28750;2475
1000000002376;10000277;1;28760;2476
1000000002377;10000278;0;28770;2477
1000000002378;10000279;0;28780;2478
1000000002379;10000280;1;28790;2479
1000000002380;10000281;1;28800;2480
1000000002381;10000282;0;28810;2481
1000000002382;10000283;1;28820;2482
1000000002383;10000284;0;28830;2483
1000000002384;10000285;0;28840;2484
1000000002385;10000286;0;28850;2485
1000000002386;10000287;1;28860;2486
1000000002387;10000288;0;28870;2487
1000000002388;10000289;0;28880;2488
1000000002389;10000290;1;28890;2489
1000000002390;10000291;1;28900;2490
1000000002391;10000292;0;28910;2491
1000000002392;10000293;1;28920;2492
1000000002393;10000294;0;28930;2493
1000000002394;10000295;0;28940;2494
1000000002395;10000296;0;28950;2495
1000000002396;10000297;1;28960;2496
1000000002397;10000298;0;28970;2497
1000000002398;10000299;0;28980;2498
1000000002399;10000300;1;28990;2499
1000000002400;10000001;1;29000;2500
1000000002401;10000002;0;29010;2501
1000000002402;10000003;1;29020;2502
1000000002403;10000004;0;29030;2503
1000000002404;10000005;0;29040;2504
1000000002405;10000006;0;29050;2505
1000000002406;10000007;1;29060;2506
1000000002407;10000008;0;29070;2507
1000000002408;10000009;0;29080;2508
1000000002409;10000010;1;29090;2509
1000000002410;10000011;1;29100;2510
1000000002411;10000012;0;29110;2511
1000000002412;10000013;1;29120;2512
1000000002413;10000014;0;29130;2513
1000000002414;10000015;0;29140;2514
1000000002415;10000016;0;29150;2515
1000000002416;10000017;1;29160;2516
1000000002417;10000018;0;29170;2517
1000000002418;10000019;0;29180;2518
1000000002419;10000020;1;29190;2519
1000000002420;10000021;1;29200;2520
1000000002421;10000022;0;29210;2521
1000000002422;10000023;1;29220;2522
1000000002423;10000024;0;29230;2523
1000000002424;10000025;0;29240;2524
1000000002425;10000026;0;29250;2525
1000000002426;10000027;1;29260;2526
1000000002427;10000028;0;29270;2527
1000000002428;10000029;0;29280;2528
1000000002429;10000030;1;29290;2529
1000000002430;10000031;1;29300;2530
1000000002431;10000032;0;29310;2531
1000000002432;10000033;1;29320;2532
1000000002433;10000034;0;29330;2533
1000000002434;10000035;0;29340;2534
1000000002435;10000036;0;29350;2535
1000000002436;10000037;1;29360;2536
1000000002437;10000038;0;29370;2537
1000000002438;10000039;0;29380;2538
1000000002439;10000040;1;29390;2539
1000000002440;10000041;1;29400;2540
1000000002441;10000042;0;29410;2541
1000000002442;10000043;1;29420;2542
1000000002443;10000044;0;29430;2543
1000000002444;10000045;0;29440;2544
1000000002445;10000046;0;29450;2545
1000000002446;10000047;1;29460;2546
1000000002447;10000048;0;29470;2547
1000000002448;10000049;0;29480;2548
1000000002449;10000050;1;29490;2549
1000000002450;10000051;1;29500;2550
1000000002451;10000052;0;29510;2551
1000000002452;10000053;1;29520;2552
1000000002453;10000054;0;29530;2553
1000000002454;10000055;0;29540;2554
1000000002455;10000056;0;29550;2555
1000000002456;10000057;1;29560;2556
1000000002457;10000058;0;29570;2557
1000000002458;10000059;0;29580;2558
1000000002459;10000060;1;29590;2559
1000000002460;10000061;1;29600;2560
1000000002461;10000062;0;29610;2561
1000000002462;10000063;1;29620;2562
1000000002463;10000064;0;29630;2563
1000000002464;10000065;0;29640;2564
1000000002465;10000066;0;29650;2565
1000000002466;10000067;1;29660;2566
1000000002467;10000068;0;29670;2567
1000000002468;10000069;0;29680;2568
1000000002469;10000070;1;29690;2569
1000000002470;10000071;1;29700;2570
1000000002471;10000072;0;29710;2571
1000000002472;10000073;1;29720;2572
1000000002473;10000074;0;29730;2573
1000000002474;10000075;0;29740;2574
1000000002475;10000076;0;29750;2575
1000000002476;10000077;1;29760;2576
1000000002477;10000078;0;29770;2577
1000000002478;10000079;0;29780;2578
1000000002479;10000080;1;29790;2579
1000000002480;10000081;1;29800;2580
1000000002481;10000082;0;29810;2581
1000000002482;10000083;1;29820;2582
1000000002483;10000084;0;29830;2583
1000000002484;10000085;0;29840;2584
1000000002485;10000086;0;29850;2585
1000000002486;10000087;1;29860;2586
1000000002487;10000088;0;29870;2587
1000000002488;10000089;0;29880;2588
1000000002489;10000090;1;29890;2589
1000000002490;10000091;1;29900;2590
1000000002491;10000092;0;29910;2591
1000000002492;10000093;1;29920;2592
1000000002493;10000094;0;29930;2593
1000000002494;10000095;0;29940;2594
1000000002495;10000096;0;29950;2595
1000000002496;10000097;1;29960;2596
1000000002497;10000098;0;29970;2597
1000000002498;10000099;0;29980;2598
1000000002499;10000100;1;29990;2599
1000000002500;10000101;1;30000;2600
1000000002501;10000102;0;30010;2601
1000000002502;10000103;1;30020;2602
1000000002503;10000104;0;30030;2603
1000000002504;10000105;0;30040;2604
1000000002505;10000106;0;30050;2605
1000000002506;10000107;1;30060;2606
1000000002507;10000108;0;30070;2607
1000000002508;10000109;0;30080;2608
1000000002509;10000110;1;30090;2609
1000000002510;10000111;1;30100;2610
1000000002511;10000112;0;30110;2611
1000000002512;10000113;1;30120;2612
1000000002513;10000114;0;30130;2613
1000000002514;10000115;0;30140;2614
1000000002515;10000116;0;30150;2615
1000000002516;10000117;1;30160;2616
1000000002517;10000118;0;30170;2617
1000000002518;10000119;0;30180;2618
1000000002519;10000120;1;30190;2619
1000000002520;10000121;1;30200;2620
1000000002521;10000122;0;30210;2621
1000000002522;10000123;1;30220;2622
1000000002523;10000124;0;30230;2623
1000000002524;10000125;0;30240;2624
1000000002525;10000126;0;30250;2625
1000000002526;10000127;1;30260;2626
1000000002527;10000128;0;30270;2627
1000000002528;10000129;0;30280;2628
1000000002529;10000130;1;30290;2629
1000000002530;10000131;1;30300;2630
1000000002531;10000132;0;30310;2631
1000000002532;10000133;1;30320;2632
1000000002533;10000134;0;30330;2633
1000000002534;10000135;0;30340;2634
1000000002535;10000136;0;30350;2635
1000000002536;10000137;1;30360;2636
1000000002537;10000138;0;30370;2637
1000000002538;10000139;0;30380;2638
1000000002539;10000140;1;30390;2639
1000000002540;10000141;1;30400;2640
1000000002541;10000142;0;30410;2641
1000000002542;10000143;1;30420;2642
1000000002543;10000144;0;30430;2643
1000000002544;10000145;0;30440;2644
1000000002545;10000146;0;30450;2645
1000000002546;10000147;1;30460;2646
1000000002547;10000148;0;30470;2647
1000000002548;10000149;0;30480;2648
1000000002549;10000150;1;30490;2649
1000000002550;10000151;1;30500;2650
1000000002551;10000152;0;30510;2651
1000000002552;10000153;1;30520;2652
1000000002553;10000154;0;30530;2653
1000000002554;10000155;0;30540;2654
1000000002555;10000156;0;30550;2655
1000000002556;10000157;1;30560;2656
1000000002557;10000158;0;30570;2657
1000000002558;10000159;0;30580;2658
1000000002559;10000160;1;30590;2659
1000000002560;10000161;1;30600;2660
1000000002561;10000162;0;30610;2661
1000000002562;10000163;1;30620;2662
1000000002563;10000164;0;30630;2663
1000000002564;10000165;0;30640;2664
1000000002565;10000166;0;30650;2665
1000000002566;10000167;1;30660;2666
1000000002567;10000168;0;30670;2667
1000000002568;10000169;0;30680;2668
1000000002569;10000170;1;30690;2669
1000000002570;10000171;1;30700;2670
1000000002571;10000172;0;30710;2671
1000000002572;10000173;1;30720;2672
1000000002573;10000174;0;30730;2673
1000000002574;10000175;0;30740;2674
1000000002575;10000176;0;30750;2675
1000000002576;10000177;1;30760;2676
1000000002577;10000178;0;30770;2677
1000000002578;10000179;0;30780;2678
1000000002579;10000180;1;30790;2679
1000000002580;10000181;1;30800;2680
1000000002581;10000182;0;30810;2681
1000000002582;10000183;1;30820;2682
1000000002583;10000184;0;30830;2683
1000000002584;10000185;0;30840;2684
1000000002585;10000186;0;30850;2685
1000000002586;10000187;1;30860;2686
1000000002587;10000188;0;30870;2687
1000000002588;10000189;0;30880;2688
1000000002589;10000190;1;30890;2689
1000000002590;10000191;1;30900;2690
1000000002591;10000192;0;30910;2691
1000000002592;10000193;1;30920;2692
1000000002593;10000194;0;30930;2693
1000000002594;10000195;0;30940;2694
1000000002595;10000196;0;30950;2695
1000000002596;10000197;1;30960;2696
1000000002597;10000198;0;30970;2697
1000000002598;10000199;0;30980;2698
1000000002599;10000200;1;30990;2699
1000000002600;10000201;1;31000;2700
1000000002601;10000202;0;31010;2701
1000000002602;10000203;1;31020;2702
1000000002603;10000204;0;31030;2703
1000000002604;10000205;0;31040;2704
1000000002605;10000206;0;31050;2705
1000000002606;10000207;1;31060;2706
1000000002607;10000208;0;31070;2707
1000000002608;10000209;0;31080;2708
1000000002609;10000210;1;31090;2709
1000000002610;10000211;1;31100;2710
1000000002611;10000212;0;31110;2711
1000000002612;10000213;1;31120;2712
1000000002613;10000214;0;31130;2713
1000000002614;10000215;0;31140;2714
1000000002615;10000216;0;31150;2715
1000000002616;10000217;1;31160;2716
1000000002617;10000218;0;31170;2717
1000000002618;10000219;0;31180;2718
1000000002619;10000220;1;31190;2719
1000000002620;10000221;1;31200;2720
1000000002621;10000222;0;31210;2721
1000000002622;10000223;1;31220;2722
1000000002623;10000224;0;31230;2723
1000000002624;10000225;0;31240;2724
1000000002625;10000226;0;31250;2725
1000000002626;10000227;1;31260;2726
1000000002627;10000228;0;31270;2727
1000000002628;10000229;0;31280;2728
1000000002629;10000230;1;31290;2729
1000000002630;10000231;1;31300;2730
1000000002631;10000232;0;31310;2731
1000000002632;10000233;1;31320;2732
1000000002633;10000234;0;31330;2733
1000000002634;10000235;0;31340;2734
1000000002635;10000236;0;31350;2735
1000000002636;10000237;1;31360;2736
1000000002637;10000238;0;31370;2737
1000000002638;10000239;0;31380;2738
1000000002639;10000240;1;31390;2739
1000000002640;10000241;1;31400;2740
1000000002641;10000242;0;31410;2741
1000000002642;10000243;1;31420;2742
1000000002643;10000244;0;31430;2743
1000000002644;10000245;0;31440;2744
1000000002645;10000246;0;31450;2745
1000000002646;10000247;1;31460;2746
1000000002647;10000248;0;31470;2747
1000000002648;10000249;0;31480;2748
1000000002649;10000250;1;31490;2749
1000000002650;10000251;1;31500;2750
1000000002651;10000252;0;31510;2751
1000000002652;10000253;1;31520;2752
1000000002653;10000254;0;31530;2753
1000000002654;10000255;0;31540;2754
1000000002655;10000256;0;31550;2755
1000000002656;10000257;1;31560;2756
1000000002657;10000258;0;31570;2757
1000000002658;10000259;0;31580;2758
1000000002659;10000260;1;31590;2759
1000000002660;10000261;1;31600;2760
1000000002661;10000262;0;31610;2761
1000000002662;10000263;1;31620;2762
1000000002663;10000264;0;31630;2763
1000000002664;10000265;0;31640;2764
1000000002665;10000266;0;31650;2765
1000000002666;10000267;1;31660;2766
1000000002667;10000268;0;31670;2767
1000000002668;10000269;0;31680;2768
1000000002669;10000270;1;31690;2769
1000000002670;10000271;1;31700;2770
1000000002671;10000272;0;31710;2771
1000000002672;10000273;1;31720;2772
1000000002673;10000274;0;31730;2773
1000000002674;10000275;0;31740;2774
1000000002675;10000276;0;31750;2775
1000000002676;10000277;1;31760;2776
1000000002677;10000278;0;31770;2777
1000000002678;10000279;0;31780;2778
1000000002679;10000280;1;31790;2779
1000000002680;10000281;1;31800;2780
1000000002681;10000282;0;31810;2781
1000000002682;10000283;1;31820;2782
1000000002683;10000284;0;31830;2783
1000000002684;10000285;0;31840;2784
1000000002685;10000286;0;31850;2785
1000000002686;10000287;1;31860;2786
1000000002687;10000288;0;31870;2787
1000000002688;10000289;0;31880;2788
1000000002689;10000290;1;31890;2789
1000000002690;10000291;1;31900;2790
1000000002691;10000292;0;31910;2791
1000000002692;10000293;1;31920;2792
1000000002693;10000294;0;31930;2793
1000000002694;10000295;0;31940;2794
1000000002695;10000296;0;31950;2795
1000000002696;10000297;1;31960;2796
1000000002697;10000298;0;31970;2797
1000000002698;10000299;0;31980;2798
1000000002699;10000300;1;31990;2799
1000000002700;10000001;1;32000;2800
1000000002701;10000002;0;32010;2801
1000000002702;10000003;1;32020;2802
1000000002703;10000004;0;32030;2803
1000000002704;10000005;0;32040;2804
1000000002705;10000006;0;32050;2805
1000000002706;10000007;1;32060;2806
1000000002707;10000008;0;32070;2807
1000000002708;10000009;0;32080;2808
1000000002709;10000010;1;32090;2809
1000000002710;10000011;1;32100;2810
1000000002711;10000012;0;32110;2811
1000000002712;10000013;1;32120;2812
1000000002713;10000014;0;32130;2813
1000000002714;10000015;0;32140;2814
1000000002715;10000016;0;32150;2815
1000000002716;10000017;1;32160;2816
1000000002717;10000018;0;32170;2817
1000000002718;10000019;0;32180;2818
1000000002719;10000020;1;32190;2819
1000000002720;10000021;1;32200;2820
1000000002721;10000022;0;32210;2821
1000000002722;10000023;1;32220;2822
1000000002723;10000024;0;32230;2823
1000000002724;10000025;0;32240;2824
1000000002725;10000026;0;32250;2825
1000000002726;10000027;1;32260;2826
1000000002727;10000028;0;32270;2827
1000000002728;10000029;0;32280;2828
1000000002729;10000030;1;32290;2829
1000000002730;10000031;1;32300;2830
1000000002731;10000032;0;32310;2831
1000000002732;10000033;1;32320;2832
1000000002733;10000034;0;32330;2833
1000000002734;10000035;0;32340;2834
1000000002735;10000036;0;32350;2835
1000000002736;10000037;1;32360;2836
1000000002737;10000038;0;32370;2837
1000000002738;10000039;0;32380;2838
1000000002739;10000040;1;32390;2839
1000000002740;10000041;1;32400;2840
1000000002741;10000042;0;32410;2841
1000000002742;10000043;1;32420;2842
1000000002743;10000044;0;32430;2843
1000000002744;10000045;0;32440;2844
1000000002745;10000046;0;32450;2845
1000000002746;10000047;1;32460;2846
1000000002747;10000048;0;32470;2847
1000000002748;10000049;0;32480;2848
1000000002749;10000050;1;32490;2849
1000000002750;10000051;1;32500;2850
1000000002751;10000052;0;32510;2851
1000000002752;10000053;1;32520;2852
