IDORDEN;CODIGOBARRAS;CANTIDADPRODUCTO;PRECIOTOTAL;PRECIOUNITARIO
824;1000000002409;3;237270;79090
824;1000000002410;10;791000;79100
824;1000000002411;14;1107540;79110
824;1000000002412;12;949440;79120
824;1000000002413;4;316520;79130
824;1000000002414;14;1107960;79140
824;1000000002415;7;554050;79150
825;1000000002416;2;158320;79160
825;1000000002417;12;950040;79170
825;1000000002418;13;1029340;79180
825;1000000002419;13;1029470;79190
825;1000000002420;9;712800;79200
825;1000000002421;5;396050;79210
825;1000000002422;8;633760;79220
825;1000000002423;1;79230;79230
825;1000000002424;13;1030120;79240
826;1000000002425;5;396250;79250
826;1000000002426;12;951120;79260
826;1000000002427;3;237810;79270
826;1000000002428;2;158560;79280
826;1000000002429;9;713610;79290
826;1000000002430;12;951600;79300
826;1000000002431;11;872410;79310
826;1000000002432;11;872520;79320
826;1000000002433;2;158660;79330
827;1000000002434;3;238020;79340
827;1000000002435;13;1031550;79350
827;1000000002436;3;238080;79360
827;1000000002437;7;555590;79370
827;1000000002438;11;873180;79380
827;1000000002439;7;555730;79390
827;1000000002440;7;555800;79400
827;1000000002441;6;476460;79410
827;1000000002442;4;317680;79420
828;1000000002443;4;317720;79430
828;1000000002444;5;397200;79440
828;1000000002445;10;794500;79450
828;1000000002446;2;158920;79460
828;1000000002447;8;635760;79470
828;1000000002448;13;1033240;79480
828;1000000002449;11;874390;79490
828;1000000002450;1;79500;79500
828;1000000002451;8;636080;79510
829;1000000002452;8;636160;79520
829;1000000002453;1;79530;79530
829;1000000002454;13;1034020;79540
829;1000000002455;11;875050;79550
829;1000000002456;10;795600;79560
829;1000000002457;1;79570;79570
829;1000000002458;6;477480;79580
829;1000000002459;8;636720;79590
829;1000000002460;11;875600;79600
830;1000000002461;4;318440;79610
830;1000000002462;3;238860;79620
830;1000000002463;1;79630;79630
830;1000000002464;12;955680;79640
830;1000000002465;5;398250;79650
830;1000000002466;7;557620;79660
830;1000000002467;7;557690;79670
830;1000000002468;2;159360;79680
830;1000000002469;9;717210;79690
831;1000000002470;14;1115800;79700
831;1000000002471;13;1036230;79710
831;1000000002472;1;79720;79720
831;1000000002473;10;797300;79730
831;1000000002474;1;79740;79740
831;1000000002475;2;159500;79750
831;1000000002476;13;1036880;79760
831;1000000002477;9;717930;79770
831;1000000002478;11;877580;79780
832;1000000002479;2;159580;79790
832;1000000002480;8;638400;79800
832;1000000002481;4;319240;79810
832;1000000002482;12;957840;79820
832;1000000002483;12;957960;79830
832;1000000002484;12;958080;79840
832;1000000002485;11;878350;79850
832;1000000002486;3;239580;79860
832;1000000002487;13;1038310;79870
833;1000000002488;2;159760;79880
833;1000000002489;4;319560;79890
833;1000000002490;8;639200;79900
833;1000000002491;14;1118740;79910
833;1000000002492;8;639360;79920
833;1000000002493;9;719370;79930
833;1000000002494;3;239820;79940
833;1000000002495;7;559650;79950
833;1000000002496;12;959520;79960
834;1000000002497;11;879670;79970
834;1000000002498;5;399900;79980
834;1000000002499;13;1039870;79990
834;1000000002500;3;15000;5000
834;1000000002501;11;55110;5010
834;1000000002502;7;35140;5020
834;1000000002503;4;20120;5030
834;1000000002504;12;60480;5040
834;1000000002505;2;10100;5050
835;1000000002506;7;35420;5060
835;1000000002507;10;50700;5070
835;1000000002508;3;15240;5080
835;1000000002509;3;15270;5090
835;1000000002510;1;5100;5100
835;1000000002511;7;35770;5110
835;1000000002512;8;40960;5120
835;1000000002513;5;25650;5130
835;1000000002514;10;51400;5140
836;1000000002515;11;56650;5150
836;1000000002516;1;5160;5160
836;1000000002517;10;51700;5170
836;1000000002518;10;51800;5180
836;1000000002519;5;25950;5190
836;1000000002520;3;15600;5200
836;1000000002521;3;15630;5210
836;1000000002522;10;52200;5220
836;1000000002523;5;26150;5230
837;1000000002524;2;10480;5240
837;1000000002525;6;31500;5250
837;1000000002526;2;10520;5260
837;1000000002527;4;21080;5270
837;1000000002528;12;63360;5280
837;1000000002529;1;5290;5290
837;1000000002530;10;53000;5300
837;1000000002531;14;74340;5310
837;1000000002532;13;69160;5320
838;1000000002533;2;10660;5330
838;1000000002534;4;21360;5340
838;1000000002535;11;58850;5350
838;1000000002536;14;75040;5360
838;1000000002537;10;53700;5370
838;1000000002538;8;43040;5380
838;1000000002539;10;53900;5390
838;1000000002540;7;37800;5400
838;1000000002541;5;27050;5410
839;1000000002542;5;27100;5420
839;1000000002543;8;43440;5430
839;1000000002544;1;5440;5440
839;1000000002545;11;59950;5450
839;1000000002546;5;27300;5460
839;1000000002547;13;71110;5470
839;1000000002548;12;65760;5480
839;1000000002549;14;76860;5490
839;1000000002550;6;33000;5500
840;1000000002551;3;16530;5510
840;1000000002552;10;55200;5520
840;1000000002553;6;33180;5530
840;1000000002554;9;49860;5540
840;1000000002555;1;5550;5550
840;1000000002556;12;66720;5560
840;1000000002557;14;77980;5570
840;1000000002558;8;44640;5580
840;1000000002559;6;33540;5590
841;1000000002560;13;72800;5600
841;1000000002561;7;39270;5610
841;1000000002562;1;5620;5620
841;1000000002563;8;45040;5630
841;1000000002564;13;73320;5640
841;1000000002565;5;28250;5650
841;1000000002566;14;79240;5660
841;1000000002567;6;34020;5670
841;1000000002568;3;17040;5680
842;1000000002569;2;11380;5690
842;1000000002570;3;17100;5700
842;1000000002571;3;17130;5710
842;1000000002572;7;40040;5720
842;1000000002573;8;45840;5730
842;1000000002574;13;74620;5740
842;1000000002575;8;46000;5750
842;1000000002576;4;23040;5760
842;1000000002577;11;63470;5770
843;1000000002578;9;52020;5780
843;1000000002579;1;5790;5790
843;1000000002580;12;69600;5800
843;1000000002581;6;34860;5810
843;1000000002582;14;81480;5820
843;1000000002583;9;52470;5830
843;1000000002584;1;5840;5840
843;1000000002585;6;35100;5850
843;1000000002586;1;5860;5860
844;1000000002587;3;17610;5870
844;1000000002588;6;35280;5880
844;1000000002589;12;70680;5890
844;1000000002590;11;64900;5900
844;1000000002591;2;11820;5910
844;1000000002592;14;82880;5920
844;1000000002593;1;5930;5930
844;1000000002594;14;83160;5940
844;1000000002595;8;47600;5950
845;1000000002596;4;23840;5960
845;1000000002597;1;5970;5970
845;1000000002598;13;77740;5980
845;1000000002599;14;83860;5990
845;1000000002600;4;24000;6000
845;1000000002601;2;12020;6010
845;1000000002602;12;72240;6020
845;1000000002603;3;18090;6030
845;1000000002604;5;30200;6040
846;1000000002605;14;84700;6050
846;1000000002606;2;12120;6060
846;1000000002607;14;84980;6070
846;1000000002608;7;42560;6080
846;1000000002609;7;42630;6090
846;1000000002610;1;6100;6100
846;1000000002611;2;12220;6110
846;1000000002612;2;12240;6120
846;1000000002613;6;36780;6130
847;1000000002614;5;30700;6140
847;1000000002615;14;86100;6150
847;1000000002616;7;43120;6160
847;1000000002617;2;12340;6170
847;1000000002618;6;37080;6180
847;1000000002619;7;43330;6190
847;1000000002620;6;37200;6200
847;1000000002621;2;12420;6210
847;1000000002622;5;31100;6220
848;1000000002623;14;87220;6230
848;1000000002624;7;43680;6240
848;1000000002625;12;75000;6250
848;1000000002626;1;6260;6260
848;1000000002627;3;18810;6270
848;1000000002628;13;81640;6280
848;1000000002629;12;75480;6290
848;1000000002630;11;69300;6300
848;1000000002631;13;82030;6310
849;1000000002632;7;44240;6320
849;1000000002633;7;44310;6330
849;1000000002634;11;69740;6340
849;1000000002635;9;57150;6350
849;1000000002636;3;19080;6360
849;1000000002637;3;19110;6370
849;1000000002638;11;70180;6380
849;1000000002639;10;63900;6390
849;1000000002640;8;51200;6400
850;1000000002641;13;83330;6410
850;1000000002642;12;77040;6420
850;1000000002643;1;6430;6430
850;1000000002644;9;57960;6440
850;1000000002645;4;25800;6450
850;1000000002646;7;45220;6460
850;1000000002647;13;84110;6470
850;1000000002648;5;32400;6480
850;1000000002649;3;19470;6490
851;1000000002650;9;58500;6500
851;1000000002651;12;78120;6510
851;1000000002652;10;65200;6520
851;1000000002653;3;19590;6530
851;1000000002654;6;39240;6540
851;1000000002655;3;19650;6550
851;1000000002656;10;65600;6560
851;1000000002657;10;65700;6570
851;1000000002658;10;65800;6580
852;1000000002659;9;59310;6590
852;1000000002660;2;13200;6600
852;1000000002661;9;59490;6610
852;1000000002662;6;39720;6620
852;1000000002663;13;86190;6630
852;1000000002664;4;26560;6640
852;1000000002665;1;6650;6650
852;1000000002666;9;59940;6660
852;1000000002667;7;46690;6670
853;1000000002668;7;46760;6680
853;1000000002669;11;73590;6690
853;1000000002670;5;33500;6700
853;1000000002671;5;33550;6710
853;1000000002672;9;60480;6720
853;1000000002673;9;60570;6730
853;1000000002674;13;87620;6740
853;1000000002675;4;27000;6750
853;1000000002676;2;13520;6760
854;1000000002677;2;13540;6770
854;1000000002678;11;74580;6780
854;1000000002679;6;40740;6790
854;1000000002680;10;68000;6800
854;1000000002681;10;68100;6810
854;1000000002682;12;81840;6820
854;1000000002683;6;40980;6830
854;1000000002684;10;68400;6840
854;1000000002685;4;27400;6850
855;1000000002686;3;20580;6860
855;1000000002687;10;68700;6870
855;1000000002688;6;41280;6880
855;1000000002689;7;48230;6890
855;1000000002690;8;55200;6900
855;1000000002691;7;48370;6910
855;1000000002692;1;6920;6920
855;1000000002693;7;48510;6930
855;1000000002694;3;20820;6940
856;1000000002695;5;34750;6950
856;1000000002696;13;90480;6960
856;1000000002697;5;34850;6970
856;1000000002698;7;48860;6980
856;1000000002699;1;6990;6990
856;1000000002700;6;42000;7000
856;1000000002701;7;49070;7010
856;1000000002702;11;77220;7020
856;1000000002703;10;70300;7030
857;1000000002704;12;84480;7040
857;1000000002705;11;77550;7050
857;1000000002706;2;14120;7060
857;1000000002707;6;42420;7070
857;1000000002708;9;63720;7080
857;1000000002709;14;99260;7090
857;1000000002710;4;28400;7100
857;1000000002711;13;92430;7110
857;1000000002712;5;35600;7120
858;1000000002713;5;35650;7130
858;1000000002714;10;71400;7140
858;1000000002715;1;7150;7150
858;1000000002716;9;64440;7160
858;1000000002717;7;50190;7170
858;1000000002718;13;93340;7180
858;1000000002719;8;57520;7190
858;1000000002720;7;50400;7200
858;1000000002721;9;64890;7210
859;1000000002722;5;36100;7220
859;1000000002723;9;65070;7230
859;1000000002724;11;79640;7240
859;1000000002725;13;94250;7250
859;1000000002726;13;94380;7260
859;1000000002727;7;50890;7270
859;1000000002728;1;7280;7280
859;1000000002729;6;43740;7290
859;1000000002730;3;21900;7300
860;1000000002731;7;51170;7310
860;1000000002732;11;80520;7320
860;1000000002733;2;14660;7330
860;1000000002734;1;7340;7340
860;1000000002735;3;22050;7350
860;1000000002736;11;80960;7360
860;1000000002737;3;22110;7370
860;1000000002738;10;73800;7380
860;1000000002739;6;44340;7390
861;1000000002740;2;14800;7400
861;1000000002741;6;44460;7410
861;1000000002742;1;7420;7420
861;1000000002743;11;81730;7430
861;1000000002744;2;14880;7440
861;1000000002745;8;59600;7450
861;1000000002746;13;96980;7460
861;1000000002747;10;74700;7470
861;1000000002748;11;82280;7480
862;1000000002749;12;89880;7490
862;1000000002750;8;60000;7500
862;1000000002751;5;37550;7510
862;1000000002752;5;37600;7520
862;1000000002753;6;45180;7530
862;1000000002754;9;67860;7540
862;1000000002755;5;37750;7550
862;1000000002756;4;30240;7560
862;1000000002757;3;22710;7570
863;1000000002758;13;98540;7580
863;1000000002759;12;91080;7590
863;1000000002760;7;53200;7600
863;1000000002761;14;106540;7610
863;1000000002762;6;45720;7620
863;1000000002763;12;91560;7630
863;1000000002764;14;106960;7640
863;1000000002765;9;68850;7650
863;1000000002766;5;38300;7660
864;1000000002767;14;107380;7670
864;1000000002768;14;107520;7680
864;1000000002769;5;38450;7690
864;1000000002770;8;61600;7700
864;1000000002771;6;46260;7710
864;1000000002772;9;69480;7720
864;1000000002773;11;85030;7730
864;1000000002774;14;108360;7740
864;1000000002775;3;23250;7750
865;1000000002776;3;23280;7760
865;1000000002777;9;69930;7770
865;1000000002778;4;31120;7780
865;1000000002779;9;70110;7790
865;1000000002780;7;54600;7800
865;1000000002781;2;15620;7810
865;1000000002782;2;15640;7820
865;1000000002783;10;78300;7830
865;1000000002784;4;31360;7840
866;1000000002785;8;62800;7850
866;1000000002786;6;47160;7860
866;1000000002787;12;94440;7870
866;1000000002788;11;86680;7880
866;1000000002789;6;47340;7890
866;1000000002790;14;110600;7900
866;1000000002791;4;31640;7910
866;1000000002792;8;63360;7920
866;1000000002793;8;63440;7930
867;1000000002794;9;71460;7940
867;1000000002795;10;79500;7950
867;1000000002796;13;103480;7960
867;1000000002797;12;95640;7970
867;1000000002798;3;23940;7980
867;1000000002799;3;23970;7990
867;1000000002800;14;112000;8000
867;1000000002801;11;88110;8010
867;1000000002802;1;8020;8020
868;1000000002803;9;72270;8030
868;1000000002804;11;88440;8040
868;1000000002805;13;104650;8050
868;1000000002806;11;88660;8060
868;1000000002807;6;48420;8070
868;1000000002808;8;64640;8080
868;1000000002809;9;72810;8090
868;1000000002810;2;16200;8100
868;1000000002811;3;24330;8110
869;1000000002812;9;73080;8120
869;1000000002813;6;48780;8130
869;1000000002814;11;89540;8140
869;1000000002815;5;40750;8150
869;1000000002816;11;89760;8160
869;1000000002817;14;114380;8170
869;1000000002818;10;81800;8180
869;1000000002819;12;98280;8190
869;1000000002820;2;16400;8200
870;1000000002821;11;90310;8210
870;1000000002822;7;57540;8220
870;1000000002823;9;74070;8230
870;1000000002824;7;57680;8240
870;1000000002825;6;49500;8250
870;1000000002826;3;24780;8260
870;1000000002827;11;90970;8270
870;1000000002828;4;33120;8280
870;1000000002829;11;91190;8290
871;1000000002830;8;66400;8300
871;1000000002831;3;24930;8310
871;1000000002832;12;99840;8320
871;1000000002833;9;74970;8330
871;1000000002834;9;75060;8340
871;1000000002835;6;50100;8350
871;1000000002836;14;117040;8360
871;1000000002837;11;92070;8370
871;1000000002838;1;8380;8380
872;1000000002839;14;117460;8390
872;1000000002840;3;25200;8400
872;1000000002841;4;33640;8410
872;1000000002842;14;117880;8420
872;1000000002843;14;118020;8430
872;1000000002844;10;84400;8440
872;1000000002845;10;84500;8450
872;1000000002846;1;8460;8460
872;1000000002847;9;76230;8470
873;1000000002848;10;84800;8480
873;1000000002849;10;84900;8490
873;1000000002850;9;76500;8500
873;1000000002851;2;17020;8510
873;1000000002852;1;8520;8520
873;1000000002853;10;85300;8530
873;1000000002854;2;17080;8540
873;1000000002855;13;111150;8550
873;1000000002856;7;59920;8560
874;1000000002857;6;51420;8570
874;1000000002858;12;102960;8580
874;1000000002859;13;111670;8590
874;1000000002860;14;120400;8600
874;1000000002861;10;86100;8610
874;1000000002862;7;60340;8620
874;1000000002863;12;103560;8630
874;1000000002864;3;25920;8640
874;1000000002865;10;86500;8650
875;1000000002866;4;34640;8660
875;1000000002867;14;121380;8670
875;1000000002868;14;121520;8680
875;1000000002869;12;104280;8690
875;1000000002870;13;113100;8700
875;1000000002871;10;87100;8710
875;1000000002872;7;61040;8720
875;1000000002873;10;87300;8730
875;1000000002874;8;69920;8740
876;1000000002875;4;35000;8750
876;1000000002876;6;52560;8760
876;1000000002877;3;26310;8770
876;1000000002878;7;61460;8780
876;1000000002879;9;79110;8790
876;1000000002880;1;8800;8800
876;1000000002881;12;105720;8810
876;1000000002882;3;26460;8820
876;1000000002883;3;26490;8830
877;1000000002884;11;97240;8840
877;1000000002885;11;97350;8850
877;1000000002886;6;53160;8860
877;1000000002887;6;53220;8870
877;1000000002888;11;97680;8880
877;1000000002889;14;124460;8890
877;1000000002890;7;62300;8900
877;1000000002891;3;26730;8910
877;1000000002892;7;62440;8920
878;1000000002893;6;53580;8930
878;1000000002894;12;107280;8940
878;1000000002895;6;53700;8950
878;1000000002896;6;53760;8960
878;1000000002897;11;98670;8970
878;1000000002898;5;44900;8980
878;1000000002899;10;89900;8990
878;1000000002900;3;27000;9000
878;1000000002901;10;90100;9010
879;1000000002902;4;36080;9020
879;1000000002903;4;36120;9030
879;1000000002904;5;45200;9040
879;1000000002905;13;117650;9050
879;1000000002906;13;117780;9060
879;1000000002907;4;36280;9070
879;1000000002908;12;108960;9080
879;1000000002909;8;72720;9090
879;1000000002910;3;27300;9100
880;1000000002911;10;91100;9110
880;1000000002912;1;9120;9120
880;1000000002913;6;54780;9130
880;1000000002914;9;82260;9140
880;1000000002915;14;128100;9150
