CODIGOBARRAS;IDSUCURSAL;PRECIOUNITARIO;PRECIOUNIDADMEDIDA;NUMERORECOMPRA;NIVELREORDEN;
1000000003164;15;36640;0.074;15;79;
1000000003165;16;36650;0.074;16;80;
1000000003166;17;36660;0.074;17;81;
1000000003167;18;36670;0.074;18;82;
1000000003168;19;36680;0.074;19;83;
1000000003169;20;36690;0.074;20;84;
1000000003170;21;36700;0.074;21;85;
1000000003171;22;36710;0.074;22;86;
1000000003172;23;36720;0.074;23;87;
1000000003173;24;36730;0.074;24;88;
1000000003174;25;36740;0.074;25;89;
1000000003175;26;36750;0.074;26;90;
1000000003176;27;36760;0.074;27;91;
1000000003177;28;36770;0.074;28;92;
1000000003178;29;36780;0.074;29;93;
1000000003179;30;36790;0.074;30;94;
1000000003180;31;36800;0.074;31;95;
1000000003181;32;36810;0.074;32;96;
1000000003182;33;36820;0.074;33;97;
1000000003183;34;36830;0.074;34;98;
1000000003184;35;36840;0.074;35;99;
1000000003185;36;36850;0.074;36;100;
1000000003186;37;36860;0.074;10;101;
1000000003187;38;36870;0.074;11;102;
1000000003188;39;36880;0.074;12;103;
1000000003189;40;36890;0.074;13;104;
1000000003190;41;36900;0.074;14;105;
1000000003191;42;36910;0.074;15;106;
1000000003192;43;36920;0.074;16;50;
1000000003193;44;36930;0.074;17;51;
1000000003194;45;36940;0.074;18;52;
1000000003195;46;36950;0.074;19;53;
1000000003196;47;36960;0.074;20;54;
1000000003197;48;36970;0.074;21;55;
1000000003198;49;36980;0.074;22;56;
1000000003199;50;36990;0.074;23;57;
1000000003200;51;37000;0.074;24;58;
1000000003201;52;37010;0.074;25;59;
1000000003202;53;37020;0.074;26;60;
1000000003203;54;37030;0.074;27;61;
1000000003204;55;37040;0.074;28;62;
1000000003205;56;37050;0.074;29;63;
1000000003206;57;37060;0.074;30;64;
1000000003207;58;37070;0.074;31;65;
1000000003208;59;37080;0.074;32;66;
1000000003209;60;37090;0.074;33;67;
1000000003210;61;37100;0.074;34;68;
1000000003211;62;37110;0.074;35;69;
1000000003212;63;37120;0.074;36;70;
1000000003213;64;37130;0.074;10;71;
1000000003214;65;37140;0.074;11;72;
1000000003215;66;37150;0.074;12;73;
1000000003216;67;37160;0.074;13;74;
1000000003217;68;37170;0.074;14;75;
1000000003218;69;37180;0.074;15;76;
1000000003219;70;37190;0.074;16;77;
1000000003220;71;37200;0.074;17;78;
1000000003221;72;37210;0.074;18;79;
1000000003222;73;37220;0.074;19;80;
1000000003223;74;37230;0.074;20;81;
1000000003224;75;37240;0.074;21;82;
1000000003225;76;37250;0.074;22;83;
1000000003226;77;37260;0.074;23;84;
1000000003227;78;37270;0.074;24;85;
1000000003228;79;37280;0.074;25;86;
1000000003229;80;37290;0.074;26;87;
1000000003230;81;37300;0.074;27;88;
1000000003231;82;37310;0.074;28;89;
1000000003232;83;37320;0.074;29;90;
1000000003233;84;37330;0.074;30;91;
1000000003234;85;37340;0.074;31;92;
1000000003235;86;37350;0.074;32;93;
1000000003236;87;37360;0.074;33;94;
1000000003237;88;37370;0.074;34;95;
1000000003238;89;37380;0.074;35;96;
1000000003239;90;37390;0.074;36;97;
1000000003240;91;37400;0.074;10;98;
1000000003241;92;37410;0.074;11;99;
1000000003242;93;37420;0.074;12;100;
1000000003243;94;37430;0.074;13;101;
1000000003244;95;37440;0.074;14;102;
1000000003245;96;37450;0.074;15;103;
1000000003246;97;37460;0.074;16;104;
1000000003247;98;37470;0.074;17;105;
1000000003248;99;37480;0.074;18;106;
1000000003249;100;37490;0.074;19;50;
1000000003250;101;37500;0.074;20;51;
1000000003251;102;37510;0.074;21;52;
1000000003252;103;37520;0.074;22;53;
1000000003253;104;37530;0.074;23;54;
1000000003254;105;37540;0.074;24;55;
1000000003255;106;37550;0.074;25;56;
1000000003256;107;37560;0.074;26;57;
1000000003257;108;37570;0.074;27;58;
1000000003258;109;37580;0.074;28;59;
1000000003259;110;37590;0.074;29;60;
1000000003260;111;37600;0.074;30;61;
1000000003261;112;37610;0.074;31;62;
1000000003262;113;37620;0.074;32;63;
1000000003263;114;37630;0.074;33;64;
1000000003264;115;37640;0.074;34;65;
1000000003265;116;37650;0.074;35;66;
1000000003266;117;37660;0.074;36;67;
1000000003267;118;37670;0.074;10;68;
1000000003268;119;37680;0.074;11;69;
1000000003269;120;37690;0.074;12;70;
1000000003270;121;37700;0.074;13;71;
1000000003271;122;37710;0.073;14;72;
1000000003272;123;37720;0.073;15;73;
1000000003273;124;37730;0.073;16;74;
1000000003274;125;37740;0.073;17;75;
1000000003275;126;37750;0.073;18;76;
1000000003276;127;37760;0.073;19;77;
1000000003277;128;37770;0.073;20;78;
1000000003278;129;37780;0.073;21;79;
1000000003279;130;37790;0.073;22;80;
1000000003280;131;37800;0.073;23;81;
1000000003281;132;37810;0.073;24;82;
1000000003282;133;37820;0.073;25;83;
1000000003283;134;37830;0.073;26;84;
1000000003284;135;37840;0.073;27;85;
1000000003285;136;37850;0.073;28;86;
1000000003286;137;37860;0.073;29;87;
1000000003287;138;37870;0.073;30;88;
1000000003288;139;37880;0.073;31;89;
1000000003289;140;37890;0.073;32;90;
1000000003290;141;37900;0.073;33;91;
1000000003291;142;37910;0.073;34;92;
1000000003292;143;37920;0.073;35;93;
1000000003293;144;37930;0.073;36;94;
1000000003294;145;37940;0.073;10;95;
1000000003295;146;37950;0.073;11;96;
1000000003296;147;37960;0.073;12;97;
1000000003297;148;37970;0.073;13;98;
1000000003298;149;37980;0.073;14;99;
1000000003299;150;37990;0.073;15;100;
1000000003300;1;38000;0.073;16;101;
1000000003301;2;38010;0.073;17;102;
1000000003302;3;38020;0.073;18;103;
1000000003303;4;38030;0.073;19;104;
1000000003304;5;38040;0.073;20;105;
1000000003305;6;38050;0.073;21;106;
1000000003306;7;38060;0.073;22;50;
1000000003307;8;38070;0.073;23;51;
1000000003308;9;38080;0.073;24;52;
1000000003309;10;38090;0.073;25;53;
1000000003310;11;38100;0.073;26;54;
1000000003311;12;38110;0.073;27;55;
1000000003312;13;38120;0.073;28;56;
1000000003313;14;38130;0.073;29;57;
1000000003314;15;38140;0.073;30;58;
1000000003315;16;38150;0.073;31;59;
1000000003316;17;38160;0.073;32;60;
1000000003317;18;38170;0.073;33;61;
1000000003318;19;38180;0.073;34;62;
1000000003319;20;38190;0.073;35;63;
1000000003320;21;38200;0.073;36;64;
1000000003321;22;38210;0.073;10;65;
1000000003322;23;38220;0.073;11;66;
1000000003323;24;38230;0.073;12;67;
1000000003324;25;38240;0.073;13;68;
1000000003325;26;38250;0.073;14;69;
1000000003326;27;38260;0.073;15;70;
1000000003327;28;38270;0.073;16;71;
1000000003328;29;38280;0.073;17;72;
1000000003329;30;38290;0.073;18;73;
1000000003330;31;38300;0.073;19;74;
1000000003331;32;38310;0.073;20;75;
1000000003332;33;38320;0.073;21;76;
1000000003333;34;38330;0.073;22;77;
1000000003334;35;38340;0.073;23;78;
1000000003335;36;38350;0.073;24;79;
1000000003336;37;38360;0.073;25;80;
1000000003337;38;38370;0.073;26;81;
1000000003338;39;38380;0.073;27;82;
1000000003339;40;38390;0.073;28;83;
1000000003340;41;38400;0.073;29;84;
1000000003341;42;38410;0.073;30;85;
1000000003342;43;38420;0.073;31;86;
1000000003343;44;38430;0.073;32;87;
1000000003344;45;38440;0.073;33;88;
1000000003345;46;38450;0.073;34;89;
1000000003346;47;38460;0.073;35;90;
1000000003347;48;38470;0.073;36;91;
1000000003348;49;38480;0.073;10;92;
1000000003349;50;38490;0.073;11;93;
1000000003350;51;38500;0.073;12;94;
1000000003351;52;38510;0.073;13;95;
1000000003352;53;38520;0.073;14;96;
1000000003353;54;38530;0.073;15;97;
1000000003354;55;38540;0.073;16;98;
1000000003355;56;38550;0.073;17;99;
1000000003356;57;38560;0.073;18;100;
1000000003357;58;38570;0.073;19;101;
1000000003358;59;38580;0.073;20;102;
1000000003359;60;38590;0.073;21;103;
1000000003360;61;38600;0.073;22;104;
1000000003361;62;38610;0.073;23;105;
1000000003362;63;38620;0.073;24;106;
1000000003363;64;38630;0.073;25;50;
1000000003364;65;38640;0.073;26;51;
1000000003365;66;38650;0.073;27;52;
1000000003366;67;38660;0.073;28;53;
1000000003367;68;38670;0.073;29;54;
1000000003368;69;38680;0.073;30;55;
1000000003369;70;38690;0.073;31;56;
1000000003370;71;38700;0.073;32;57;
1000000003371;72;38710;0.073;33;58;
1000000003372;73;38720;0.073;34;59;
1000000003373;74;38730;0.073;35;60;
1000000003374;75;38740;0.073;36;61;
1000000003375;76;38750;0.073;10;62;
1000000003376;77;38760;0.073;11;63;
1000000003377;78;38770;0.073;12;64;
1000000003378;79;38780;0.073;13;65;
1000000003379;80;38790;0.073;14;66;
1000000003380;81;38800;0.073;15;67;
1000000003381;82;38810;0.073;16;68;
1000000003382;83;38820;0.073;17;69;
1000000003383;84;38830;0.073;18;70;
1000000003384;85;38840;0.073;19;71;
1000000003385;86;38850;0.073;20;72;
1000000003386;87;38860;0.073;21;73;
1000000003387;88;38870;0.073;22;74;
1000000003388;89;38880;0.073;23;75;
1000000003389;90;38890;0.073;24;76;
1000000003390;91;38900;0.073;25;77;
1000000003391;92;38910;0.073;26;78;
1000000003392;93;38920;0.073;27;79;
1000000003393;94;38930;0.073;28;80;
1000000003394;95;38940;0.073;29;81;
1000000003395;96;38950;0.073;30;82;
1000000003396;97;38960;0.073;31;83;
1000000003397;98;38970;0.073;32;84;
1000000003398;99;38980;0.073;33;85;
1000000003399;100;38990;0.073;34;86;
1000000003400;101;39000;0.073;35;87;
1000000003401;102;39010;0.073;36;88;
1000000003402;103;39020;0.073;10;89;
1000000003403;104;39030;0.073;11;90;
1000000003404;105;39040;0.073;12;91;
1000000003405;106;39050;0.073;13;92;
1000000003406;107;39060;0.073;14;93;
1000000003407;108;39070;0.073;15;94;
1000000003408;109;39080;0.073;16;95;
1000000003409;110;39090;0.073;17;96;
1000000003410;111;39100;0.073;18;97;
1000000003411;112;39110;0.073;19;98;
1000000003412;113;39120;0.073;20;99;
1000000003413;114;39130;0.073;21;100;
1000000003414;115;39140;0.073;22;101;
1000000003415;116;39150;0.073;23;102;
1000000003416;117;39160;0.073;24;103;
1000000003417;118;39170;0.073;25;104;
1000000003418;119;39180;0.073;26;105;
1000000003419;120;39190;0.073;27;106;
1000000003420;121;39200;0.073;28;50;
1000000003421;122;39210;0.073;29;51;
1000000003422;123;39220;0.073;30;52;
1000000003423;124;39230;0.073;31;53;
1000000003424;125;39240;0.073;32;54;
1000000003425;126;39250;0.073;33;55;
1000000003426;127;39260;0.073;34;56;
1000000003427;128;39270;0.073;35;57;
1000000003428;129;39280;0.073;36;58;
1000000003429;130;39290;0.073;10;59;
1000000003430;131;39300;0.073;11;60;
1000000003431;132;39310;0.073;12;61;
1000000003432;133;39320;0.073;13;62;
1000000003433;134;39330;0.073;14;63;
1000000003434;135;39340;0.073;15;64;
1000000003435;136;39350;0.073;16;65;
1000000003436;137;39360;0.073;17;66;
1000000003437;138;39370;0.073;18;67;
1000000003438;139;39380;0.073;19;68;
1000000003439;140;39390;0.073;20;69;
1000000003440;141;39400;0.073;21;70;
1000000003441;142;39410;0.073;22;71;
1000000003442;143;39420;0.073;23;72;
1000000003443;144;39430;0.073;24;73;
1000000003444;145;39440;0.073;25;74;
1000000003445;146;39450;0.073;26;75;
1000000003446;147;39460;0.073;27;76;
1000000003447;148;39470;0.073;28;77;
1000000003448;149;39480;0.073;29;78;
1000000003449;150;39490;0.073;30;79;
1000000003450;1;39500;0.073;31;80;
1000000003451;2;39510;0.073;32;81;
1000000003452;3;39520;0.073;33;82;
1000000003453;4;39530;0.073;34;83;
1000000003454;5;39540;0.073;35;84;
1000000003455;6;39550;0.073;36;85;
1000000003456;7;39560;0.073;10;86;
1000000003457;8;39570;0.073;11;87;
1000000003458;9;39580;0.073;12;88;
1000000003459;10;39590;0.073;13;89;
1000000003460;11;39600;0.073;14;90;
1000000003461;12;39610;0.073;15;91;
1000000003462;13;39620;0.073;16;92;
1000000003463;14;39630;0.073;17;93;
1000000003464;15;39640;0.073;18;94;
1000000003465;16;39650;0.073;19;95;
1000000003466;17;39660;0.073;20;96;
1000000003467;18;39670;0.073;21;97;
1000000003468;19;39680;0.073;22;98;
1000000003469;20;39690;0.073;23;99;
1000000003470;21;39700;0.073;24;100;
1000000003471;22;39710;0.073;25;101;
1000000003472;23;39720;0.073;26;102;
1000000003473;24;39730;0.073;27;103;
1000000003474;25;39740;0.073;28;104;
1000000003475;26;39750;0.073;29;105;
1000000003476;27;39760;0.073;30;106;
1000000003477;28;39770;0.073;31;50;
1000000003478;29;39780;0.073;32;51;
1000000003479;30;39790;0.073;33;52;
1000000003480;31;39800;0.073;34;53;
1000000003481;32;39810;0.073;35;54;
1000000003482;33;39820;0.073;36;55;
1000000003483;34;39830;0.073;10;56;
1000000003484;35;39840;0.073;11;57;
1000000003485;36;39850;0.073;12;58;
1000000003486;37;39860;0.073;13;59;
1000000003487;38;39870;0.073;14;60;
1000000003488;39;39880;0.073;15;61;
1000000003489;40;39890;0.073;16;62;
1000000003490;41;39900;0.073;17;63;
1000000003491;42;39910;0.073;18;64;
1000000003492;43;39920;0.073;19;65;
1000000003493;44;39930;0.073;20;66;
1000000003494;45;39940;0.073;21;67;
1000000003495;46;39950;0.073;22;68;
1000000003496;47;39960;0.073;23;69;
1000000003497;48;39970;0.073;24;70;
1000000003498;49;39980;0.073;25;71;
1000000003499;50;39990;0.073;26;72;
1000000003500;51;40000;0.073;27;73;
1000000003501;52;40010;0.073;28;74;
1000000003502;53;40020;0.073;29;75;
1000000003503;54;40030;0.073;30;76;
1000000003504;55;40040;0.073;31;77;
1000000003505;56;40050;0.073;32;78;
1000000003506;57;40060;0.073;33;79;
1000000003507;58;40070;0.073;34;80;
1000000003508;59;40080;0.073;35;81;
1000000003509;60;40090;0.073;36;82;
1000000003510;61;40100;0.073;10;83;
1000000003511;62;40110;0.073;11;84;
1000000003512;63;40120;0.073;12;85;
1000000003513;64;40130;0.073;13;86;
1000000003514;65;40140;0.073;14;87;
1000000003515;66;40150;0.073;15;88;
1000000003516;67;40160;0.073;16;89;
1000000003517;68;40170;0.073;17;90;
1000000003518;69;40180;0.073;18;91;
1000000003519;70;40190;0.073;19;92;
1000000003520;71;40200;0.073;20;93;
1000000003521;72;40210;0.073;21;94;
1000000003522;73;40220;0.073;22;95;
1000000003523;74;40230;0.073;23;96;
1000000003524;75;40240;0.073;24;97;
1000000003525;76;40250;0.073;25;98;
1000000003526;77;40260;0.073;26;99;
1000000003527;78;40270;0.073;27;100;
1000000003528;79;40280;0.073;28;101;
1000000003529;80;40290;0.073;29;102;
1000000003530;81;40300;0.073;30;103;
1000000003531;82;40310;0.073;31;104;
1000000003532;83;40320;0.073;32;105;
1000000003533;84;40330;0.073;33;106;
1000000003534;85;40340;0.073;34;50;
1000000003535;86;40350;0.073;35;51;
1000000003536;87;40360;0.073;36;52;
1000000003537;88;40370;0.073;10;53;
1000000003538;89;40380;0.073;11;54;
1000000003539;90;40390;0.073;12;55;
1000000003540;91;40400;0.073;13;56;
1000000003541;92;40410;0.073;14;57;
1000000003542;93;40420;0.073;15;58;
1000000003543;94;40430;0.073;16;59;
1000000003544;95;40440;0.073;17;60;
1000000003545;96;40450;0.073;18;61;
1000000003546;97;40460;0.073;19;62;
1000000003547;98;40470;0.073;20;63;
1000000003548;99;40480;0.073;21;64;
1000000003549;100;40490;0.073;22;65;
1000000003550;101;40500;0.073;23;66;
1000000003551;102;40510;0.073;24;67;
1000000003552;103;40520;0.073;25;68;
1000000003553;104;40530;0.073;26;69;
1000000003554;105;40540;0.073;27;70;
1000000003555;106;40550;0.073;28;71;
1000000003556;107;40560;0.073;29;72;
1000000003557;108;40570;0.073;30;73;
1000000003558;109;40580;0.073;31;74;
1000000003559;110;40590;0.073;32;75;
1000000003560;111;40600;0.073;33;76;
1000000003561;112;40610;0.073;34;77;
1000000003562;113;40620;0.073;35;78;
1000000003563;114;40630;0.073;36;79;
1000000003564;115;40640;0.073;10;80;
1000000003565;116;40650;0.073;11;81;
1000000003566;117;40660;0.073;12;82;
1000000003567;118;40670;0.073;13;83;
1000000003568;119;40680;0.073;14;84;
1000000003569;120;40690;0.073;15;85;
1000000003570;121;40700;0.073;16;86;
1000000003571;122;40710;0.073;17;87;
1000000003572;123;40720;0.073;18;88;
1000000003573;124;40730;0.073;19;89;
1000000003574;125;40740;0.073;20;90;
1000000003575;126;40750;0.073;21;91;
1000000003576;127;40760;0.073;22;92;
1000000003577;128;40770;0.073;23;93;
1000000003578;129;40780;0.073;24;94;
1000000003579;130;40790;0.073;25;95;
1000000003580;131;40800;0.073;26;96;
1000000003581;132;40810;0.073;27;97;
1000000003582;133;40820;0.073;28;98;
1000000003583;134;40830;0.073;29;99;
1000000003584;135;40840;0.073;30;100;
1000000003585;136;40850;0.073;31;101;
1000000003586;137;40860;0.073;32;102;
1000000003587;138;40870;0.073;33;103;
1000000003588;139;40880;0.073;34;104;
1000000003589;140;40890;0.073;35;105;
1000000003590;141;40900;0.073;36;106;
1000000003591;142;40910;0.073;10;50;
1000000003592;143;40920;0.073;11;51;
1000000003593;144;40930;0.073;12;52;
1000000003594;145;40940;0.073;13;53;
1000000003595;146;40950;0.073;14;54;
1000000003596;147;40960;0.073;15;55;
1000000003597;148;40970;0.073;16;56;
1000000003598;149;40980;0.073;17;57;
1000000003599;150;40990;0.073;18;58;
1000000003600;1;41000;0.073;19;59;
1000000003601;2;41010;0.073;20;60;
1000000003602;3;41020;0.073;21;61;
1000000003603;4;41030;0.073;22;62;
1000000003604;5;41040;0.073;23;63;
1000000003605;6;41050;0.073;24;64;
1000000003606;7;41060;0.073;25;65;
1000000003607;8;41070;0.073;26;66;
1000000003608;9;41080;0.073;27;67;
1000000003609;10;41090;0.073;28;68;
1000000003610;11;41100;0.073;29;69;
1000000003611;12;41110;0.073;30;70;
1000000003612;13;41120;0.073;31;71;
1000000003613;14;41130;0.073;32;72;
1000000003614;15;41140;0.073;33;73;
1000000003615;16;41150;0.073;34;74;
1000000003616;17;41160;0.073;35;75;
1000000003617;18;41170;0.073;36;76;
1000000003618;19;41180;0.073;10;77;
1000000003619;20;41190;0.073;11;78;
1000000003620;21;41200;0.073;12;79;
1000000003621;22;41210;0.073;13;80;
1000000003622;23;41220;0.073;14;81;
1000000003623;24;41230;0.073;15;82;
1000000003624;25;41240;0.073;16;83;
1000000003625;26;41250;0.073;17;84;
1000000003626;27;41260;0.073;18;85;
1000000003627;28;41270;0.073;19;86;
1000000003628;29;41280;0.073;20;87;
1000000003629;30;41290;0.073;21;88;
1000000003630;31;41300;0.073;22;89;
1000000003631;32;41310;0.073;23;90;
1000000003632;33;41320;0.073;24;91;
1000000003633;34;41330;0.073;25;92;
1000000003634;35;41340;0.073;26;93;
1000000003635;36;41350;0.073;27;94;
1000000003636;37;41360;0.073;28;95;
1000000003637;38;41370;0.073;29;96;
1000000003638;39;41380;0.073;30;97;
1000000003639;40;41390;0.073;31;98;
1000000003640;41;41400;0.073;32;99;
1000000003641;42;41410;0.073;33;100;
1000000003642;43;41420;0.073;34;101;
1000000003643;44;41430;0.073;35;102;
1000000003644;45;41440;0.073;36;103;
1000000003645;46;41450;0.073;10;104;
1000000003646;47;41460;0.073;11;105;
1000000003647;48;41470;0.073;12;106;
1000000003648;49;41480;0.073;13;50;
1000000003649;50;41490;0.073;14;51;
1000000003650;51;41500;0.073;15;52;
1000000003651;52;41510;0.073;16;53;
1000000003652;53;41520;0.073;17;54;
1000000003653;54;41530;0.073;18;55;
1000000003654;55;41540;0.073;19;56;
1000000003655;56;41550;0.073;20;57;
1000000003656;57;41560;0.073;21;58;
1000000003657;58;41570;0.073;22;59;
1000000003658;59;41580;0.073;23;60;
1000000003659;60;41590;0.073;24;61;
1000000003660;61;41600;0.073;25;62;
1000000003661;62;41610;0.073;26;63;
1000000003662;63;41620;0.073;27;64;
1000000003663;64;41630;0.073;28;65;
1000000003664;65;41640;0.073;29;66;
1000000003665;66;41650;0.073;30;67;
1000000003666;67;41660;0.073;31;68;
1000000003667;68;41670;0.073;32;69;
1000000003668;69;41680;0.073;33;70;
1000000003669;70;41690;0.073;34;71;
1000000003670;71;41700;0.073;35;72;
1000000003671;72;41710;0.073;36;73;
1000000003672;73;41720;0.073;10;74;
1000000003673;74;41730;0.073;11;75;
1000000003674;75;41740;0.073;12;76;
1000000003675;76;41750;0.073;13;77;
1000000003676;77;41760;0.073;14;78;
1000000003677;78;41770;0.073;15;79;
1000000003678;79;41780;0.073;16;80;
1000000003679;80;41790;0.073;17;81;
1000000003680;81;41800;0.073;18;82;
1000000003681;82;41810;0.073;19;83;
1000000003682;83;41820;0.073;20;84;
1000000003683;84;41830;0.073;21;85;
1000000003684;85;41840;0.073;22;86;
1000000003685;86;41850;0.072;23;87;
1000000003686;87;41860;0.072;24;88;
1000000003687;88;41870;0.072;25;89;
1000000003688;89;41880;0.072;26;90;
1000000003689;90;41890;0.072;27;91;
1000000003690;91;41900;0.072;28;92;
1000000003691;92;41910;0.072;29;93;
1000000003692;93;41920;0.072;30;94;
1000000003693;94;41930;0.072;31;95;
1000000003694;95;41940;0.072;32;96;
1000000003695;96;41950;0.072;33;97;
1000000003696;97;41960;0.072;34;98;
1000000003697;98;41970;0.072;35;99;
1000000003698;99;41980;0.072;36;100;
1000000003699;100;41990;0.072;10;101;
1000000003700;101;42000;0.072;11;102;
1000000003701;102;42010;0.072;12;103;
1000000003702;103;42020;0.072;13;104;
1000000003703;104;42030;0.072;14;105;
1000000003704;105;42040;0.072;15;106;
